Match ID,Team,Champion,Type,Order
53680,LGD Gaming,Lee Sin,Ban,2
53680,MiaoJing,LeBlanc,Ban,3
53680,LGD Gaming,Nocturne,Ban,4
53680,MiaoJing,Orianna,Ban,5
53680,LGD Gaming,Jax,Ban,6
53680,MiaoJing,Jayce,Pick,7
53680,LGD Gaming,Rumble,Pick,8
53680,LGD Gaming,Maokai,Pick,9
53680,MiaoJing,Jarvan IV,Pick,10
53680,MiaoJing,Galio,Pick,11
53680,LGD Gaming,Tristana,Pick,12
53680,LGD Gaming,Udyr,Ban,13
53680,MiaoJing,Vi,Ban,14
53680,LGD Gaming,Kennen,Ban,15
53680,MiaoJing,Graves,Ban,16
53680,LGD Gaming,Kalista,Pick,17
53680,MiaoJing,Tahm Kench,Pick,18
53680,MiaoJing,Senna,Pick,19
53680,LGD Gaming,Renata Glasc,Pick,20
53681,OMG,Kalista,Ban,1
53681,Royal Never Give Up,Jax,Ban,2
53681,OMG,Ashe,Ban,3
53681,Royal Never Give Up,Nocturne,Ban,4
53681,OMG,Vi,Ban,5
53681,Royal Never Give Up,Samira,Ban,6
53681,OMG,Rumble,Pick,7
53681,Royal Never Give Up,Aatrox,Pick,8
53681,Royal Never Give Up,Viego,Pick,9
53681,OMG,Lee Sin,Pick,10
53681,OMG,Azir,Pick,11
53681,Royal Never Give Up,Neeko,Pick,12
53681,Royal Never Give Up,Milio,Ban,13
53681,OMG,Akali,Ban,14
53681,Royal Never Give Up,Tristana,Ban,15
53681,OMG,LeBlanc,Ban,16
53681,Royal Never Give Up,Varus,Pick,17
53681,OMG,Ezreal,Pick,18
53681,OMG,Bard,Pick,19
53681,Royal Never Give Up,Nautilus,Pick,20
53682,LGD Gaming,Lee Sin,Ban,1
53682,Huya RST,Draven,Ban,2
53682,LGD Gaming,Jax,Ban,3
53682,Huya RST,Kalista,Ban,4
53682,LGD Gaming,Nocturne,Ban,5
53682,Huya RST,Milio,Ban,6
53682,LGD Gaming,Rumble,Pick,7
53682,Huya RST,Akshan,Pick,8
53682,Huya RST,Jarvan IV,Pick,9
53682,LGD Gaming,Ivern,Pick,10
53682,LGD Gaming,Yone,Pick,11
53682,Huya RST,Sylas,Pick,12
53682,Huya RST,Akali,Ban,13
53682,LGD Gaming,Braum,Ban,14
53682,Huya RST,LeBlanc,Ban,15
53682,LGD Gaming,Alistar,Ban,16
53682,Huya RST,Ashe,Pick,17
53682,LGD Gaming,Varus,Pick,18
53682,LGD Gaming,Nautilus,Pick,19
53682,Huya RST,Rakan,Pick,20
53683,MiaoJing,Kalista,Ban,1
53683,Royal Never Give Up,Nocturne,Ban,2
53683,MiaoJing,Ashe,Ban,3
53683,Royal Never Give Up,Vi,Ban,4
53683,MiaoJing,Neeko,Ban,5
53683,Royal Never Give Up,Rumble,Ban,6
53683,MiaoJing,Ornn,Pick,7
53683,Royal Never Give Up,Gwen,Pick,8
53683,Royal Never Give Up,Poppy,Pick,9
53683,MiaoJing,Lee Sin,Pick,10
53683,MiaoJing,Ahri,Pick,11
53683,Royal Never Give Up,LeBlanc,Pick,12
53683,Royal Never Give Up,Jax,Ban,13
53683,MiaoJing,Renekton,Ban,14
53683,Royal Never Give Up,Orianna,Ban,15
53683,MiaoJing,Azir,Ban,16
53683,Royal Never Give Up,Lucian,Pick,17
53683,MiaoJing,Ezreal,Pick,18
53683,MiaoJing,Bard,Pick,19
53683,Royal Never Give Up,Milio,Pick,20
53684,LGD Gaming,Lee Sin,Ban,1
53684,OMG,Tristana,Ban,2
53684,LGD Gaming,Jax,Ban,3
53684,OMG,Rumble,Ban,4
53684,LGD Gaming,Milio,Ban,5
53684,OMG,Ashe,Ban,6
53684,LGD Gaming,Udyr,Pick,7
53684,OMG,Renekton,Pick,8
53684,OMG,Nocturne,Pick,9
53684,LGD Gaming,Graves,Pick,10
53684,LGD Gaming,LeBlanc,Pick,11
53684,OMG,Orianna,Pick,12
53684,OMG,Ivern,Ban,13
53684,LGD Gaming,Ezreal,Ban,14
53684,OMG,Sejuani,Ban,15
53684,LGD Gaming,Samira,Ban,16
53684,OMG,Aphelios,Pick,17
53684,LGD Gaming,Varus,Pick,18
53684,LGD Gaming,Renata Glasc,Pick,19
53684,OMG,Lulu,Pick,20
53685,Huya RST,Milio,Ban,1
53685,MiaoJing,Ashe,Ban,2
53685,Huya RST,Kalista,Ban,3
53685,MiaoJing,Akali,Ban,4
53685,Huya RST,Poppy,Ban,5
53685,MiaoJing,Varus,Ban,6
53685,Huya RST,Akshan,Pick,7
53685,MiaoJing,Rumble,Pick,8
53685,MiaoJing,Wukong,Pick,9
53685,Huya RST,Lee Sin,Pick,10
53685,Huya RST,LeBlanc,Pick,11
53685,MiaoJing,Orianna,Pick,12
53685,MiaoJing,Alistar,Ban,13
53685,Huya RST,Rell,Ban,14
53685,MiaoJing,Renata Glasc,Ban,15
53685,Huya RST,Rakan,Ban,16
53685,MiaoJing,Xayah,Pick,17
53685,Huya RST,Kaisa,Pick,18
53685,Huya RST,Nautilus,Pick,19
53685,MiaoJing,Leona,Pick,20
53686,Royal Never Give Up,Akali,Ban,1
53686,LGD Gaming,Lee Sin,Ban,2
53686,Royal Never Give Up,Ashe,Ban,3
53686,LGD Gaming,Jax,Ban,4
53686,Royal Never Give Up,Nocturne,Ban,5
53686,LGD Gaming,Kalista,Ban,6
53686,Royal Never Give Up,Rumble,Pick,7
53686,LGD Gaming,Udyr,Pick,8
53686,LGD Gaming,Trundle,Pick,9
53686,Royal Never Give Up,Vi,Pick,10
53686,Royal Never Give Up,Neeko,Pick,11
53686,LGD Gaming,Azir,Pick,12
53686,LGD Gaming,Renata Glasc,Ban,13
53686,Royal Never Give Up,LeBlanc,Ban,14
53686,LGD Gaming,Nautilus,Ban,15
53686,Royal Never Give Up,Orianna,Ban,16
53686,LGD Gaming,Lucian,Pick,17
53686,Royal Never Give Up,Ezreal,Pick,18
53686,Royal Never Give Up,Karma,Pick,19
53686,LGD Gaming,Milio,Pick,20
53687,Invictus Gaming,Ashe,Ban,1
53687,Huya BUG,Kalista,Ban,2
53687,Invictus Gaming,Renata Glasc,Ban,3
53687,Huya BUG,Draven,Ban,4
53687,Invictus Gaming,Orianna,Ban,5
53687,Huya BUG,LeBlanc,Ban,6
53687,Invictus Gaming,Gangplank,Pick,7
53687,Huya BUG,Fiora,Pick,8
53687,Huya BUG,Lee Sin,Pick,9
53687,Invictus Gaming,Nocturne,Pick,10
53687,Invictus Gaming,Neeko,Pick,11
53687,Huya BUG,Azir,Pick,12
53687,Huya BUG,Rengar,Ban,13
53687,Invictus Gaming,Xayah,Ban,14
53687,Huya BUG,Vi,Ban,15
53687,Invictus Gaming,Lucian,Ban,16
53687,Huya BUG,Ezreal,Pick,17
53687,Invictus Gaming,Varus,Pick,18
53687,Invictus Gaming,Nautilus,Pick,19
53687,Huya BUG,Rakan,Pick,20
53688,Rare Atom,Poppy,Ban,1
53688,Funplus Phoenix,Renata Glasc,Ban,2
53688,Rare Atom,Nocturne,Ban,3
53688,Funplus Phoenix,Ashe,Ban,4
53688,Rare Atom,Sejuani,Ban,5
53688,Funplus Phoenix,LeBlanc,Ban,6
53688,Rare Atom,Aatrox,Pick,7
53688,Funplus Phoenix,Jax,Pick,8
53688,Funplus Phoenix,Lee Sin,Pick,9
53688,Rare Atom,Vi,Pick,10
53688,Rare Atom,Akali,Pick,11
53688,Funplus Phoenix,Neeko,Pick,12
53688,Funplus Phoenix,Nautilus,Ban,13
53688,Rare Atom,Xayah,Ban,14
53688,Funplus Phoenix,Renekton,Ban,15
53688,Rare Atom,Lucian,Ban,16
53688,Funplus Phoenix,Varus,Pick,17
53688,Rare Atom,Kalista,Pick,18
53688,Rare Atom,Rell,Pick,19
53688,Funplus Phoenix,Heimerdinger,Pick,20
53689,MAX,Lucian,Ban,1
53689,Invictus Gaming,Ashe,Ban,2
53689,MAX,Kalista,Ban,3
53689,Invictus Gaming,Nocturne,Ban,4
53689,MAX,Neeko,Ban,5
53689,Invictus Gaming,Senna,Ban,6
53689,MAX,Jax,Pick,7
53689,Invictus Gaming,Poppy,Pick,8
53689,Invictus Gaming,Rengar,Pick,9
53689,MAX,Sejuani,Pick,10
53689,MAX,LeBlanc,Pick,11
53689,Invictus Gaming,Tristana,Pick,12
53689,Invictus Gaming,Kaisa,Ban,13
53689,MAX,Rumble,Ban,14
53689,Invictus Gaming,Ezreal,Ban,15
53689,MAX,Gangplank,Ban,16
53689,Invictus Gaming,Ziggs,Pick,17
53689,MAX,Varus,Pick,18
53689,MAX,Nautilus,Pick,19
53689,Invictus Gaming,Leona,Pick,20
53690,Huya BUG,Neeko,Ban,1
53690,Funplus Phoenix,Azir,Ban,2
53690,Huya BUG,Ashe,Ban,3
53690,Funplus Phoenix,Renata Glasc,Ban,4
53690,Huya BUG,Sylas,Ban,5
53690,Funplus Phoenix,Nocturne,Ban,6
53690,Huya BUG,Malphite,Pick,7
53690,Funplus Phoenix,Aatrox,Pick,8
53690,Funplus Phoenix,Trundle,Pick,9
53690,Huya BUG,Lee Sin,Pick,10
53690,Huya BUG,Orianna,Pick,11
53690,Funplus Phoenix,Akali,Pick,12
53690,Funplus Phoenix,Nautilus,Ban,13
53690,Huya BUG,Heimerdinger,Ban,14
53690,Funplus Phoenix,Rell,Ban,15
53690,Huya BUG,Rakan,Ban,16
53690,Funplus Phoenix,Varus,Pick,17
53690,Huya BUG,Kalista,Pick,18
53690,Huya BUG,Alistar,Pick,19
53690,Funplus Phoenix,Rumble,Pick,20
53691,MAX,Kalista,Ban,1
53691,Rare Atom,Ashe,Ban,2
53691,MAX,Rumble,Ban,3
53691,Rare Atom,LeBlanc,Ban,4
53691,MAX,Lucian,Ban,5
53691,Rare Atom,Orianna,Ban,6
53691,MAX,Jax,Pick,7
53691,Rare Atom,KSante,Pick,8
53691,Rare Atom,Lee Sin,Pick,9
53691,MAX,Sejuani,Pick,10
53691,MAX,Ziggs,Pick,11
53691,Rare Atom,Akali,Pick,12
53691,Rare Atom,Jayce,Ban,13
53691,MAX,Renata Glasc,Ban,14
53691,Rare Atom,Tristana,Ban,15
53691,MAX,Aatrox,Ban,16
53691,Rare Atom,Varus,Pick,17
53691,MAX,Tahm Kench,Pick,18
53691,MAX,Senna,Pick,19
53691,Rare Atom,Leona,Pick,20
53692,Funplus Phoenix,LeBlanc,Ban,1
53692,Invictus Gaming,Neeko,Ban,2
53692,Funplus Phoenix,Rengar,Ban,3
53692,Invictus Gaming,Nocturne,Ban,4
53692,Funplus Phoenix,Renata Glasc,Ban,5
53692,Invictus Gaming,Akali,Ban,6
53692,Funplus Phoenix,KSante,Pick,7
53692,Invictus Gaming,Jax,Pick,8
53692,Invictus Gaming,Vi,Pick,9
53692,Funplus Phoenix,Trundle,Pick,10
53692,Funplus Phoenix,Azir,Pick,11
53692,Invictus Gaming,Ahri,Pick,12
53692,Invictus Gaming,Rumble,Ban,13
53692,Funplus Phoenix,Orianna,Ban,14
53692,Invictus Gaming,Poppy,Ban,15
53692,Funplus Phoenix,Sejuani,Ban,16
53692,Invictus Gaming,Draven,Pick,17
53692,Funplus Phoenix,Kalista,Pick,18
53692,Funplus Phoenix,Ashe,Pick,19
53692,Invictus Gaming,Varus,Pick,20
53693,Rare Atom,Fiora,Ban,1
53693,Huya BUG,Kalista,Ban,2
53693,Rare Atom,Orianna,Ban,3
53693,Huya BUG,Varus,Ban,4
53693,Rare Atom,Ashe,Ban,5
53693,Huya BUG,Lucian,Ban,6
53693,Rare Atom,Jax,Pick,7
53693,Huya BUG,Kennen,Pick,8
53693,Huya BUG,Graves,Pick,9
53693,Rare Atom,Lee Sin,Pick,10
53693,Rare Atom,Akali,Pick,11
53693,Huya BUG,LeBlanc,Pick,12
53693,Huya BUG,Draven,Ban,13
53693,Rare Atom,Xayah,Ban,14
53693,Huya BUG,Kaisa,Ban,15
53693,Rare Atom,Ezreal,Ban,16
53693,Huya BUG,Tristana,Pick,17
53693,Rare Atom,Ziggs,Pick,18
53693,Rare Atom,Leona,Pick,19
53693,Huya BUG,Rakan,Pick,20
53694,MAX,Renata Glasc,Ban,1
53694,Funplus Phoenix,Nocturne,Ban,2
53694,MAX,Akali,Ban,3
53694,Funplus Phoenix,Rumble,Ban,4
53694,MAX,Ashe,Ban,5
53694,Funplus Phoenix,Jax,Ban,6
53694,MAX,Renekton,Pick,7
53694,Funplus Phoenix,KSante,Pick,8
53694,Funplus Phoenix,Sejuani,Pick,9
53694,MAX,Taliyah,Pick,10
53694,MAX,LeBlanc,Pick,11
53694,Funplus Phoenix,Tristana,Pick,12
53694,Funplus Phoenix,Vi,Ban,13
53694,MAX,Gwen,Ban,14
53694,Funplus Phoenix,Poppy,Ban,15
53694,MAX,Aatrox,Ban,16
53694,Funplus Phoenix,Kalista,Pick,17
53694,MAX,Kaisa,Pick,18
53694,MAX,Nautilus,Pick,19
53694,Funplus Phoenix,Rell,Pick,20
53695,Invictus Gaming,Akali,Ban,1
53695,Rare Atom,Rengar,Ban,2
53695,Invictus Gaming,Kalista,Ban,3
53695,Rare Atom,Ashe,Ban,4
53695,Invictus Gaming,KSante,Ban,5
53695,Rare Atom,Nocturne,Ban,6
53695,Invictus Gaming,Jax,Pick,7
53695,Rare Atom,Aatrox,Pick,8
53695,Rare Atom,Rell,Pick,9
53695,Invictus Gaming,Vi,Pick,10
53695,Invictus Gaming,Neeko,Pick,11
53695,Rare Atom,Orianna,Pick,12
53695,Rare Atom,Draven,Ban,13
53695,Invictus Gaming,Poppy,Ban,14
53695,Rare Atom,Kaisa,Ban,15
53695,Invictus Gaming,LeBlanc,Ban,16
53695,Rare Atom,Lucian,Pick,17
53695,Invictus Gaming,Samira,Pick,18
53695,Invictus Gaming,Nautilus,Pick,19
53695,Rare Atom,Milio,Pick,20
53696,Huya BUG,Kalista,Ban,1
53696,MAX,Ashe,Ban,2
53696,Huya BUG,Tristana,Ban,3
53696,MAX,LeBlanc,Ban,4
53696,Huya BUG,Renekton,Ban,5
53696,MAX,Fiora,Ban,6
53696,Huya BUG,KSante,Pick,7
53696,MAX,Rumble,Pick,8
53696,MAX,Jarvan IV,Pick,9
53696,Huya BUG,Viego,Pick,10
53696,Huya BUG,Orianna,Pick,11
53696,MAX,Jayce,Pick,12
53696,MAX,Nocturne,Ban,13
53696,Huya BUG,Azir,Ban,14
53696,MAX,Lee Sin,Ban,15
53696,Huya BUG,Syndra,Ban,16
53696,MAX,Kaisa,Pick,17
53696,Huya BUG,Xayah,Pick,18
53696,Huya BUG,Rakan,Pick,19
53696,MAX,Rell,Pick,20
53697,Team BDS,Draven,Ban,1
53697,G2 Esports,Caitlyn,Ban,2
53697,Team BDS,Belveth,Ban,3
53697,G2 Esports,Ashe,Ban,4
53697,Team BDS,LeBlanc,Ban,5
53697,G2 Esports,Rumble,Ban,6
53697,Team BDS,Renekton,Pick,7
53697,G2 Esports,Gwen,Pick,8
53697,G2 Esports,Vi,Pick,9
53697,Team BDS,Nocturne,Pick,10
53697,Team BDS,Akali,Pick,11
53697,G2 Esports,Neeko,Pick,12
53697,G2 Esports,Blitzcrank,Ban,13
53697,Team BDS,Jax,Ban,14
53697,G2 Esports,Bard,Ban,15
53697,Team BDS,Poppy,Ban,16
53697,G2 Esports,Aphelios,Pick,17
53697,Team BDS,Kalista,Pick,18
53697,Team BDS,Pyke,Pick,19
53697,G2 Esports,Renata Glasc,Pick,20
53698,Rogue,Jax,Ban,1
53698,SK Gaming,LeBlanc,Ban,2
53698,Rogue,Nocturne,Ban,3
53698,SK Gaming,Rumble,Ban,4
53698,Rogue,Kalista,Ban,5
53698,SK Gaming,Caitlyn,Ban,6
53698,Rogue,Aatrox,Pick,7
53698,SK Gaming,Gwen,Pick,8
53698,SK Gaming,Xin Zhao,Pick,9
53698,Rogue,Lee Sin,Pick,10
53698,Rogue,Orianna,Pick,11
53698,SK Gaming,Azir,Pick,12
53698,SK Gaming,Renata Glasc,Ban,13
53698,Rogue,Jayce,Ban,14
53698,SK Gaming,Rell,Ban,15
53698,Rogue,Renekton,Ban,16
53698,SK Gaming,Jhin,Pick,17
53698,Rogue,Varus,Pick,18
53698,Rogue,Rakan,Pick,19
53698,SK Gaming,Bard,Pick,20
53699,Karmine Corp,Varus,Ban,1
53699,Fnatic,Rumble,Ban,2
53699,Karmine Corp,Poppy,Ban,3
53699,Fnatic,Nocturne,Ban,4
53699,Karmine Corp,Ashe,Ban,5
53699,Fnatic,Kalista,Ban,6
53699,Karmine Corp,Gragas,Pick,7
53699,Fnatic,KSante,Pick,8
53699,Fnatic,Xin Zhao,Pick,9
53699,Karmine Corp,Jax,Pick,10
53699,Karmine Corp,Azir,Pick,11
53699,Fnatic,Akali,Pick,12
53699,Fnatic,Graves,Ban,13
53699,Karmine Corp,Vi,Ban,14
53699,Fnatic,Lee Sin,Ban,15
53699,Karmine Corp,Aatrox,Ban,16
53699,Fnatic,Aphelios,Pick,17
53699,Karmine Corp,Lucian,Pick,18
53699,Karmine Corp,Nami,Pick,19
53699,Fnatic,Milio,Pick,20
53700,Team Vitality,Ashe,Ban,1
53700,GIANTX,LeBlanc,Ban,2
53700,Team Vitality,Lucian,Ban,3
53700,GIANTX,Nocturne,Ban,4
53700,Team Vitality,Poppy,Ban,5
53700,GIANTX,Rumble,Ban,6
53700,Team Vitality,Jax,Pick,7
53700,GIANTX,Aatrox,Pick,8
53700,GIANTX,Xin Zhao,Pick,9
53700,Team Vitality,Rell,Pick,10
53700,Team Vitality,Azir,Pick,11
53700,GIANTX,Neeko,Pick,12
53700,GIANTX,Akali,Ban,13
53700,Team Vitality,KSante,Ban,14
53700,GIANTX,Orianna,Ban,15
53700,Team Vitality,Renekton,Ban,16
53700,GIANTX,Draven,Pick,17
53700,Team Vitality,Kalista,Pick,18
53700,Team Vitality,Renata Glasc,Pick,19
53700,GIANTX,Blitzcrank,Pick,20
53701,MAD Lions KOI,Neeko,Ban,1
53701,Team Heretics,Ashe,Ban,2
53701,MAD Lions KOI,Tristana,Ban,3
53701,Team Heretics,Caitlyn,Ban,4
53701,MAD Lions KOI,Milio,Ban,5
53701,Team Heretics,Kalista,Ban,6
53701,MAD Lions KOI,Gwen,Pick,7
53701,Team Heretics,Gragas,Pick,8
53701,Team Heretics,Vi,Pick,9
53701,MAD Lions KOI,Xin Zhao,Pick,10
53701,MAD Lions KOI,LeBlanc,Pick,11
53701,Team Heretics,Ryze,Pick,12
53701,Team Heretics,Nautilus,Ban,13
53701,MAD Lions KOI,Poppy,Ban,14
53701,Team Heretics,Rumble,Ban,15
53701,MAD Lions KOI,Jax,Ban,16
53701,Team Heretics,Lucian,Pick,17
53701,MAD Lions KOI,Aphelios,Pick,18
53701,MAD Lions KOI,Renata Glasc,Pick,19
53701,Team Heretics,Nami,Pick,20
53784,GIANTX,Nocturne,Ban,1
53784,Team BDS,Draven,Ban,2
53784,GIANTX,Vi,Ban,3
53784,Team BDS,LeBlanc,Ban,4
53784,GIANTX,Poppy,Ban,5
53784,Team BDS,Rumble,Ban,6
53784,GIANTX,KSante,Pick,7
53784,Team BDS,Garen,Pick,8
53784,Team BDS,Graves,Pick,9
53784,GIANTX,Lee Sin,Pick,10
53784,GIANTX,Neeko,Pick,11
53784,Team BDS,Orianna,Pick,12
53784,Team BDS,Blitzcrank,Ban,13
53784,GIANTX,Olaf,Ban,14
53784,Team BDS,Nautilus,Ban,15
53784,GIANTX,Darius,Ban,16
53784,Team BDS,Varus,Pick,17
53784,GIANTX,Kalista,Pick,18
53784,GIANTX,Rell,Pick,19
53784,Team BDS,Ashe,Pick,20
53785,MAD Lions KOI,Jax,Ban,1
53785,SK Gaming,Rumble,Ban,2
53785,MAD Lions KOI,Nocturne,Ban,3
53785,SK Gaming,LeBlanc,Ban,4
53785,MAD Lions KOI,Maokai,Ban,5
53785,SK Gaming,Ashe,Ban,6
53785,MAD Lions KOI,Poppy,Pick,7
53785,SK Gaming,Renekton,Pick,8
53785,SK Gaming,Rell,Pick,9
53785,MAD Lions KOI,Xin Zhao,Pick,10
53785,MAD Lions KOI,Gragas,Pick,11
53785,SK Gaming,Akali,Pick,12
53785,SK Gaming,Gwen,Ban,13
53785,MAD Lions KOI,Aatrox,Ban,14
53785,SK Gaming,Neeko,Ban,15
53785,MAD Lions KOI,Azir,Ban,16
53785,SK Gaming,Kalista,Pick,17
53785,MAD Lions KOI,Lucian,Pick,18
53785,MAD Lions KOI,Milio,Pick,19
53785,SK Gaming,Renata Glasc,Pick,20
53786,G2 Esports,Renata Glasc,Ban,1
53786,Karmine Corp,Draven,Ban,2
53786,G2 Esports,Ashe,Ban,3
53786,Karmine Corp,Kalista,Ban,4
53786,G2 Esports,Nocturne,Ban,5
53786,Karmine Corp,Rumble,Ban,6
53786,G2 Esports,Kennen,Pick,7
53786,Karmine Corp,Malphite,Pick,8
53786,Karmine Corp,Vi,Pick,9
53786,G2 Esports,Viego,Pick,10
53786,G2 Esports,LeBlanc,Pick,11
53786,Karmine Corp,Neeko,Pick,12
53786,Karmine Corp,Poppy,Ban,13
53786,G2 Esports,Jayce,Ban,14
53786,Karmine Corp,Belveth,Ban,15
53786,G2 Esports,Jax,Ban,16
53786,Karmine Corp,Lucian,Pick,17
53786,G2 Esports,Aphelios,Pick,18
53786,G2 Esports,Nautilus,Pick,19
53786,Karmine Corp,Milio,Pick,20
53787,Fnatic,Nocturne,Ban,1
53787,Team Vitality,Rumble,Ban,2
53787,Fnatic,LeBlanc,Ban,3
53787,Team Vitality,Kalista,Ban,4
53787,Fnatic,Ashe,Ban,5
53787,Team Vitality,Caitlyn,Ban,6
53787,Fnatic,KSante,Pick,7
53787,Team Vitality,Jax,Pick,8
53787,Team Vitality,Xin Zhao,Pick,9
53787,Fnatic,Poppy,Pick,10
53787,Fnatic,Azir,Pick,11
53787,Team Vitality,Xerath,Pick,12
53787,Team Vitality,Vi,Ban,13
53787,Fnatic,Orianna,Ban,14
53787,Team Vitality,Jarvan IV,Ban,15
53787,Fnatic,Gragas,Ban,16
53787,Team Vitality,Lucian,Pick,17
53787,Fnatic,Varus,Pick,18
53787,Fnatic,Renata Glasc,Pick,19
53787,Team Vitality,Nami,Pick,20
53788,Rogue,Milio,Ban,1
53788,Team Heretics,Caitlyn,Ban,2
53788,Rogue,Rumble,Ban,3
53788,Team Heretics,LeBlanc,Ban,4
53788,Rogue,Gragas,Ban,5
53788,Team Heretics,Renata Glasc,Ban,6
53788,Rogue,Aatrox,Pick,7
53788,Team Heretics,KSante,Pick,8
53788,Team Heretics,Xin Zhao,Pick,9
53788,Rogue,Maokai,Pick,10
53788,Rogue,Azir,Pick,11
53788,Team Heretics,Akali,Pick,12
53788,Team Heretics,Gwen,Ban,13
53788,Rogue,Heimerdinger,Ban,14
53788,Team Heretics,Jax,Ban,15
53788,Rogue,Nautilus,Ban,16
53788,Team Heretics,Varus,Pick,17
53788,Rogue,Kalista,Pick,18
53788,Rogue,Rell,Pick,19
53788,Team Heretics,Bard,Pick,20
